event_id,sport,category,event
ecadb737-0274-4563-a6ef-30f9e88e331e,Ice Hockey,North America,Charlotte Rush - Carolina Junior Hurricanes
ee62a4f5-52c3-4f1b-b771-c90c797dd985,Volleyball,Greece,AO Pallini (w) - AO Dafni Agiou Dimitriou (w)
876ba2ee-96e6-4ec3-930c-d5423a5a66b5,Table Tennis,Czech Republic,Juhasz Martin - Malecek Ondrej
df614a2c-0b90-4a81-9446-ee472c6292d9,Table Tennis,Czech Republic,Dolezal Martin - Brozek Michal
d7bed76e-be8b-482f-a3ce-69cde433fcbb,Volleyball,Italy,Giocoparma (w) - Minerva (w)
dd64453e-a8a1-4f79-8f07-b3a3948c8d28,Handball,Israel,Hapoel Kiryat-Ono (w) - Maccabi Petah Tikva (w)
9ccee902-0d16-480f-b11f-796d2abce4a9,Basketball,Chinese Taipei,National Cheng Kung University - University of Taipei
5ff11209-a9b4-4889-a44b-a31188727e6c,Table Tennis,Czech Republic,Picha David - Kratochvil Christian
7f9c751a-ca5e-4a19-92d6-11a3f5a2493e,Table Tennis,Czech Republic,Mutl David - Zalesky Jan
893c7f31-0c4b-485e-a16b-6685751269af,Table Tennis,ITTF,Fan Zhendong - An Jaehyun
e35fccf8-ce43-48eb-bb74-34077a4799b2,E-Sports,Counter-Strike,Gravity 0 - OFFSET
a8c7cff7-1d8a-47b3-909f-9fa1de47e756,Basketball,USA,Oklahoma City Blue - Salt Lake City Stars
f04d3d45-dde7-487d-ab2d-8ea6f8d354e9,Football,Brazil,V3 Sports Academy U-20 - Maua FC U-20
fc13d5e1-04e3-4752-8c6c-d3ec10826fe5,Baseball,Japan,Saitama Seibu Lions - Hokkaido Nippon-Ham Fighters
78a6cbac-263d-4e55-885a-526d4ff3ac5c,Baseball,Japan,Chunichi Dragons - Yomiuri Giants
f8a59e9c-48c1-4780-b1f9-b7973fb2ea35,Baseball,Japan,Fukuoka SoftBank Hawks - Hanshin Tigers
d16d905a-e901-4065-bd66-fffa353245d8,Table Tennis,Russia,Selkin Vladimir - Alekseev Aleksandr
607522bf-80b0-42d4-9a80-7b263eea03d9,Table Tennis,Squash,Paul Coll - Victor Crouin
3e6ffc39-8ffb-4e05-accf-1183bf7c952d,Table Tennis,Squash,Patrick Rooney - Mazen Hesham
6e3ce5bd-8789-43a4-ac7d-59054c08fe34,Basketball,USA,Lakeland Magic - Windy City Bulls
3476bc39-e6a1-4bc2-9b26-09766b08433e,Volleyball,Jordan,Al Nasr U-20 (w) - Shabab Bushra U-20 (w)
ce5443e2-8507-44fa-875b-8c802c8e5b55,Table Tennis,ITTF,Ecseki Nandor/Szudi Adam - Togami Shunsuke/Uda Yukia
2da7b8d4-9839-42e0-85ee-297b7d2e8bbe,Volleyball,Bulgaria,Chernomorets Byala - VK Etropole
0c3c504b-ba13-4434-af0f-507df1552a8c,Volleyball,Bulgaria,Minyor Pernik - Arda Kardzhali
14191c09-e70b-4607-895e-5cd03118262c,Volleyball,Thailand,Sisaket - Pathum Thani
86e988e5-6239-4309-b150-47e674206298,Football,Qatar,Al Sadd - Al Duhail SC
3727c0dd-35e4-4c4d-8be6-1ab91fa87f44,Football,Qatar,Al Gharafa SC - Al Wakrah SC
81fe8bac-a222-4a72-bc1e-45fadabecd1a,Volleyball,Thailand,Songkhla - Suphanburi
047e9696-9ecb-43dd-a84e-be19171b9606,Volleyball,Thailand,Roi Et - Phetchabun
79124468-8d84-4086-8ebc-f5b6150a9eae,Volleyball,Thailand,Bangkok - Saraburi
d6ebaa81-0998-4845-90c0-8bbf5856af22,Football,Nepal,Saraswoti Youth Club - Madhyapur Youth Association
fadfd1af-1dd7-4d71-a29f-26b1f7821fdd,Basketball,Europe,KK Tallinna Ulikool (w) - Neptunas (w)
b6397718-654b-4fd6-a6d3-305ec9d8351b,Table Tennis,Russia,Ilin Anatoliy - Shakirov Ilyas
b7eae333-c2a8-47a1-adeb-76f85bce8b05,Table Tennis,Russia,Shirshov Vasily - Popov Oleg
8a16c45b-ad35-42d8-9ebb-f4e5b7f7050d,Table Tennis,Russia,Shakirov Ilyas - Ilyukhin Evgeniy
a88efd96-068d-4d79-86f5-32eae2e07ed2,Table Tennis,Russia,Ilin Anatoliy - Shirshov Vasily
2306b236-07f7-4dee-a4e8-0edb736d299b,Table Tennis,Russia,Ilyukhin Evgeniy - Popov Oleg
0ecdf3c2-00e6-4dd3-8721-d494c8faa318,Table Tennis,Russia,Shakirov Ilyas - Shirshov Vasily
2e026ae8-2e30-4479-af4d-d6565b9df5bc,Table Tennis,Czech Republic,Adamec Lucas - Hejda Vaclav Jr.
5575feaa-caa5-4056-8a69-eb74e6ce345e,Table Tennis,Czech Republic,Fiklik Ondrej - Horak Dominik
8b5a45c0-9658-4781-b24a-184743ccf080,Table Tennis,Russia,Popov Oleg - Ilin Anatoliy
175635c6-6e22-4e7e-8d9f-a197eaa27423,Table Tennis,Russia,Shirshov Vasily - Ilyukhin Evgeniy
4278b9ef-07f6-4fc2-9eb6-dccdd5840277,Table Tennis,Russia,Popov Oleg - Shakirov Ilyas
5c76ad55-9d2c-4f15-9eab-f19e2fc80b40,Table Tennis,Russia,Ilyukhin Evgeniy - Ilin Anatoliy
61666eeb-b95e-44f0-acb6-593548ed86f0,Table Tennis,Russia,Zhurba Nikolai - Petrov Aleksandr
747abfff-89fa-4410-827c-e4057811aec0,Table Tennis,Russia,Merkushin Yuriy - Tsitselsky Artyom
f8f367c9-3921-4c91-8a19-4a95460b802c,Table Tennis,Russia,Sadovskii Nikita - Zhurba Nikolai
a55d268a-4b07-409b-9804-7510c21b0363,Handball,Slovenia,RK Zagorje (w) - RK Krim Mercator (w)
732ccd53-2e81-463d-ae84-480f96d1a3c6,Table Tennis,Russia,Tsitselsky Artyom - Petrov Aleksandr
2f044860-9d54-4745-bf06-8d67623816a1,Table Tennis,Russia,Merkushin Yuriy - Zhurba Nikolai
aa75b904-7c81-4e8d-a6d0-fc26b872bebf,Table Tennis,Russia,Petrov Aleksandr - Sadovskii Nikita
00a16b6e-6fed-4dfc-8162-4160aeb4391b,Table Tennis,Czech Republic,Smesny Milan - Kubat Vladimir
3e22bb55-079f-4d43-94ba-d3473fabe636,Table Tennis,Russia,Tsitselsky Artyom - Sadovskii Nikita
c79bf9a4-a990-44a8-a582-ace63bedf82b,Table Tennis,Czech Republic,Abraham Miroslav - Varcl Jan
e8494e91-fd05-4e5b-8c8b-3bb96273f875,Table Tennis,Czech Republic,Zaplatilek Ctibor - Ruzicka Josef
e4ee6a55-3a12-426e-822b-20a09c47c65f,Table Tennis,Czech Republic,Kulveit Jonas - Chlumsky Petr
f02ec703-ca6d-449d-ba45-a0232a138052,Ice Hockey,Russia,Dinamo-Neva (w) - Skif N.Novgorod (w)
40dedff1-4652-4e60-acd5-f3e197e095cf,Ice Hockey,Russia,Biryusa Krasnoyarsk (w) - Agidel Ufa (w)
35f27296-d250-4ee6-a6b8-fce031ca1358,Basketball,Chinese Taipei,Yulon Luxgen Dinos - Pauian Archiland
1b85eeef-6d05-4b3c-ae5e-c6c922cce06c,Basketball,Chinese Taipei,Taipower (w) - Taiyuan (w)
4b636333-3427-4d7f-92ab-442430ecbc0f,Ice Hockey,Russia,Dynamo-576 SPb - HC Bobrov
ca5a919e-bf36-43d6-9950-46a399cef026,Ice Hockey,Russia,HC Bryansk - SKA GUOR Karelia
c0d7cac7-d61a-4c3b-8a6c-912b6eb63ccd,Table Tennis,Czech Republic,Andrle Tomas - Knot Jan
fd05268b-4551-463e-aa54-6cff5502812d,Table Tennis,Czech Republic,Prokupek Jaroslav - Jablonovsky Jan
200e9fec-8b46-4ac7-a006-5950dc6e470d,Football,England,Ossett United F.C. - Lincoln United
b79406d2-d005-4436-8da2-255e4dd93b9d,Basketball,USA,Westchester Knicks - College Park Skyhawks
2d089e79-58d9-4021-9b8b-12aa50c680d5,Tennis,ITF,Piraino Gabriele - Bagnolini Daniel
1ceaa289-bb94-452a-8583-598131f17e66,E-Sports,Counter-Strike,Sampi - AGO
ef7a525b-12aa-4b5d-bea1-5848d268494a,E-Sports,Counter-Strike,fambit - SC
fff41514-5894-4784-a161-3726c13e9edc,Baseball,Korea Republic,Lotte Giants - Hanwha Eagles
5f039e4e-bc81-428a-aca0-5fec1b5073f9,Baseball,Korea Republic,Kiwoom Heroes - LG Twins
74cdedbe-dcfd-4fa6-96df-74959557583b,Baseball,Korea Republic,NC Dinos - SSG Landers
b8e68323-6556-4cbd-8fa4-28fadd773bf5,Baseball,Korea Republic,KT Wiz - Doosan Bears
681663e6-5f07-4116-86a3-6ce0c0818e4e,Football,Vietnam,Thua Thien Hue U-19 - Nutifood Academy U-19
dea28562-5303-41ff-81bf-34426f6529ed,Football,Algeria,FC Bejaia (w) - AR Guelma (w)
ac065baa-9220-44f0-8c1c-0879bc053165,Football,Bangladesh,Wari Club - Azampur FC Uttara
a5d8ef3b-33a5-4922-8c5a-6ef254541f02,Football,Algeria,FC Constantine (w) - JF Khroub (w)
cc79263b-8d4b-4704-8837-2cb5673310fb,Football,Bangladesh,Uttara FC - Gopalganj
ebf890d9-1eb1-4c72-b624-a67e9bf5c5db,Football,Uruguay,Plaza Colonia (res.) - Fenix Montevideo (res.)
fa9f02f4-6a38-4115-9de8-aa96fa49a219,Football,Uruguay,River Plate Montevideo (res.) - Cerrito (res.)
ecca31f2-634d-408e-8bfc-ee1a6aa9868c,Football,Uruguay,Rentistas (res.) - Deportivo Maldonado (res.)
d552c1c3-2581-4273-a604-babc0d754104,Football,Uruguay,Liverpool Montevideo (res.) - Danubio (res.)
5c1d4d21-8605-400e-a6c7-075be39cd9b5,Football,Kuwait,Al Kuwait SC - Al Arabi SC
2234f131-0b8a-480b-8bea-d8b4681e1c46,Cricket,Oman,Azaiba XI - Khuwair Warriors
34dc3c25-0b76-4b56-b164-73223b118163,Tennis,ITF,Singh Dalwinder - Wojcik Yann
705020ce-21ed-4337-b1a9-2fb5ea883504,Tennis,ITF,Sasikumar Mukund - Agarwal Rishab
24af95f5-518d-41c3-9686-dc9b1281f0ef,Tennis,ITF,Kasnikowski Maks - Strombachs Robert
b89089d9-1257-4d23-aa94-551e946b06bf,Tennis,ITF,Dabas Nishant - Ballekere Ravikumar Nikshep
f4d44acb-4c91-460a-8520-9a8f208085cf,Tennis,ITF,Shanmugam Abhinav Sanjeev - Charantimath Tathagat
dbcfd0c3-661c-4bc4-9371-9acfcc478b2c,Tennis,ITF,Reddy Rishi - Kadhe Arjun
f148b731-1336-4aa8-8fc0-cbe4391eea6d,Tennis,ITF,Cash Julian - Bittoun Kouzmine Constantin
ccb9e4c2-9e77-46d2-bc6c-0f1e76094de9,Tennis,ITF,Chandrasekar Anirudh - Sureshkumar Manish
ecb371fe-3909-431b-9724-35c04ed17d52,Tennis,ITF,Tashbulatov Dostanbek - Rawat Sidharth
ac28b133-0139-429b-b106-cc34c1576249,Tennis,ITF,Cash Julian/Kadhe Arjun - Sinha Nitin Kumar/Sureshkumar Manish
4eead270-0a80-4b7d-bf46-444e1f0d5c39,Table Tennis,Russia,Sadovskii Nikita - Merkushin Yuriy
154bb2ba-0920-45cf-8c5b-4152f74ea4bd,Tennis,ITF,Sumizawa Daisuke/Tepmahc Nicolas - Somani Parikshit/Wallart Enzo
62f049d1-5b26-4922-9aba-66008d96e19c,Tennis,ITF,Kalyanpur Adil/Singh Karan - Bhambri Yuki/Myneni Saketh
a4141b60-09aa-4e4c-9d78-ba3c2ce437d5,Tennis,ITF,Dahiya Paras/Singh Jagmeet - Kasnikowski Maks/Wojcik Yann
eb281063-4694-460c-b232-79cb354e67f9,Tennis,ITF,Bittoun Kouzmine Constantin/Dev S D Prajwal - El Sallaly Akram/Krainer Lucas
d586f85c-cfbe-45a6-8136-0fe6917da32a,Tennis,ITF,Pathange Arnav/Prabodh Suraj R - Canter Alexis/Tashbulatov Dostanbek
4925ce84-6a64-4166-aad6-ce22f4ca0d38,E-Sports,Counter-Strike,Nut-E - deadweight
94312749-b82b-41b7-822c-0208f61b4a77,Ice Hockey,Russia,KRS Vanke Rays (w) - MSMO 7.62 (w)
f5af798d-40f4-43a0-821d-0d89f4472e6f,Tennis,World,Graham Kinaa - Mathis Kristina
a99ce32b-c0a8-4417-8bba-94cb5650fb02,E-Sports,Counter-Strike,1620 Kings - Dynasty
b393e810-6ac9-456b-bcbe-0fe7fdf8f8eb,E-Sports,Counter-Strike,Astralis Talent - MAD Lions
3789a6ab-3d29-4c14-911b-41386803ce22,Basketball,USA,Birmingham Squadron - Rio Grande Valley Vipers
8870941f-23a6-4be9-b07d-7a35b8a13226,Football,Germany,Unterfoehring - Freising
5c7aacbe-ae30-4248-af40-0162383d9e84,Football,Gambia,Jam City - Dibba Oil FC
d85fd543-95f2-4dbf-8452-1927203c32f3,E-Sports,Counter-Strike,Atlantic - Tricked
12734634-b535-40fa-838a-c7b95dc5323b,E-Sports,Counter-Strike,HeroC1ty - Tricked
30bb10d1-b7f3-4ccb-b778-e08b7acc5a3a,E-Sports,Counter-Strike,Brondby - DREAM
29b4efec-78df-4e91-ae4d-069510c0363e,E-Sports,Counter-Strike,Los Reyes - Astralis Talent
95213caf-5b41-4981-a940-ea42d0dcf474,E-Sports,Counter-Strike,DREAM - Atlantic
c25dcfa9-4ca7-41b5-8488-d2613ccfc903,E-Sports,Counter-Strike,AGF - Sera
73f7a2c8-47bb-4bdc-ad17-7d964253170c,E-Sports,Counter-Strike,Brondby - Tricked
66bcf71e-2e44-4706-83e3-0aa31721e9a2,E-Sports,Counter-Strike,Sera - HeroC1ty
fc567cf3-77b4-4fda-8696-9cc9fab14210,E-Sports,Counter-Strike,Linx Legacy - Astralis Talent
a9fbf644-1dba-4a23-96bb-31d52ebd4546,Football,Iran,Mes Kerman - Khoosheh Talaee
9724e1f4-854e-44e7-b1df-39d3fbcbdd84,Volleyball,Thailand,Chiang Mai - Nakhon Ratchasima
a4c82f43-aad3-415e-a95c-d58a49179a82,Volleyball,Thailand,Pattani - Chonburi
369cdd14-0c0c-4d62-b8e1-7168bf11eb35,Basketball,China,Beijing Jinyu Ducks - Ningbo Fubon Rocket
3a4de74a-d271-4317-a18d-ae406248ac3c,Basketball,China,Shanghai Sharks - Shanxi Loongs Brave Dragons
7447a044-a233-47f3-aa27-dcec6f182e02,Table Tennis,Poland,Twardowski Szymon - Czerwinski Bartosz
cecdd86d-b18d-44ea-8bfa-49b57897f057,Table Tennis,Poland,Grela Pawel - Glanowski Jakub
edc0a923-e120-4c31-847e-f767565dc125,Table Tennis,Poland,Dudzicz Adam - Czerwinski Bartosz
91ee3f97-2e5a-4ecc-99ba-3627c66d1b03,E-Sports,Counter-Strike,Ungentium - Izako Boars
6dd38cb3-73d0-4b67-8331-ba74eb769de1,Football,Gambia,Kiang West - Tallinding Utd
0c40c193-89d6-4e50-b759-38a335d9b69e,Football,Gambia,Waterside - Young Africans Banjul
b4c8caad-2ba7-49de-bb50-4482da28a791,Table Tennis,Russia,Mishutin Egor - Ilichev Maksim
faf26fc4-f473-4d5f-82da-61d5a7cc02bf,Table Tennis,Russia,Klavdenkov Aleksandr - Bazilevsky Vitaly
a926be46-e8b9-4653-8bc1-5ba41457c01d,Tennis,ITF,Weissheim Anna-Marie - Aussert Clarisse
ce829ca9-42f1-4341-8860-e10eabf81dee,E-Sports,Dota 2,DIVIZON - Hundehutte
9333bcef-22c3-4e1a-af73-02e0d392bd15,E-Sports,Dota 2,DIVIZON - Hundehutte
5d6e3389-372d-4041-a752-de47e706b7d8,E-Sports,Dota 2,iVy - No Bounty Hunter
6a95d818-4e61-4131-879e-ddc98cfddea5,Basketball,USA,Texas Legends - Iowa Wolves
39d1bc47-94fa-4b8e-b982-3f43438113bf,Football,Qatar,Al Duhail SC (res.) - Al Rayyan (res.)
b2781382-8670-4d51-b82d-b0e287431c68,Football,Qatar,Al Ahli SC Doha (res.) - Al Khor (res.)
1b38869f-a5d5-469e-bee0-9b9b68e47a04,E-Sports,Dota 2,Recast - Bananenboot
7c60e146-4ab6-4f0e-9a6e-6fc1956bf37e,E-Sports,Dota 2,Recast - Bananenboot
62ba04aa-45da-48f0-baa2-c19d7c9157f8,Table Tennis,ITTF,Kallberg Anton - Qiu Dang
48afa1d9-0ecd-474e-b6bc-9a5862c700ba,Table Tennis,ITTF,He Zhuojia - Chen Meng
437fe76d-d3a0-405b-a936-9468bf2c3db1,Tennis,ITF,Squire Henri - Broville Maxence
6edeb248-07c5-4a57-843c-d89c1ffc762d,Tennis,ITF,Reymond Arthur - Ponchet Matt
cf0674c2-d68c-437f-9992-287ef8a4455d,Tennis,ITF,Dubouch Maxime - Breysach Martin
fc8eb8a8-0464-4493-a6a1-8ece508f6210,Tennis,ITF,Guerrieri Andrea - Bertola Remy
ec509a5c-eb92-4aca-b52f-e8fab58f9e67,Tennis,ITF,De Loore Joris - Cuenin Sean
2481b37a-5eaa-4683-8d5e-33d7e1326d6d,Tennis,ITF,Mpetshi Perricard Giovanni - Welte Milan
d37609b7-a6d3-43ed-a262-4d12fc15fc13,Tennis,ITF,Stouff Vincent - De Schepper Kenny
b24b338f-63b9-4601-9672-f5373abc171a,Football,Austria,ASK Kohfidisch - Deutschkreutz FC
cbbceb9b-599a-462a-ac42-e71526f37b71,Ice Hockey,NHL,Leon Draisaitl - Lucas Raymond
e3884338-6b49-4057-86e8-c63df6b1a1c5,Ice Hockey,NHL,Anze Kopitar - Nathan MacKinnon
4a82e350-b616-4811-a6df-bb19018b3cd5,Football,Mexico,Deportivo Halcones de Rayon - Chilangos
de004805-44c9-410e-b8b2-d19ef4adbee9,Ice Hockey,NHL,Timo Meier - Jonathan Huberdeau
7395802c-ed97-4b30-8491-cd8e80cbe44a,Football,Mexico,Aztecas AMF - Novillos Neza
d8cc7721-4cf3-4846-ba94-bfb18aab3980,Basketball,Spain,Martin Hermannsson - Joe Thomasson
f9c28764-cade-48b0-82e8-246b398277fb,Football,Ireland,St Patricks U-19 - UC Dublin U-19
55438090-f389-42e2-a561-28d7510d05fc,Table Tennis,Czech Republic,Jirousek Pavel - Hondlik Josef
a1733e53-5e87-46ad-ba1d-aa9986ef4249,Table Tennis,Czech Republic,Tuma Ladislav - Liptak Milan
72517858-f5f1-45e6-92bf-f93469e69825,Table Tennis,Czech Republic,Jirousek Pavel - Liptak Milan
9ca365c9-dfd9-4a76-b114-e2d2cb59f5dd,Table Tennis,Czech Republic,Tuma Ladislav - Hondlik Josef
54a279be-63bb-409a-9ae6-dc58c83d59a2,Table Tennis,Czech Republic,Jirousek Pavel - Tuma Ladislav
c57e61db-ba63-4cff-91f4-b088f7e78039,Table Tennis,Czech Republic,Liptak Milan - Hondlik Josef
cb4f115c-1369-45cd-9ce2-aa166f9df079,Table Tennis,Czech Republic,Vorisek Tomas - Silhan Petr
35fb70bd-875a-410a-a78a-d06e5ad09f74,Table Tennis,Czech Republic,Stusek Martin - Silhan Petr
c9796640-7ba5-4030-8aeb-2f04185a9bd4,Table Tennis,Czech Republic,Stusek Martin - Ezr Vaclav
69737953-f61b-472f-80de-45e8e993fffc,Table Tennis,Czech Republic,Vorisek Tomas - Ezr Vaclav
a66eba30-c915-4e62-821b-ad69dbc2e8cc,Table Tennis,Czech Republic,Stusek Martin - Vorisek Tomas
7e2b7a4a-4286-4455-8167-1ce97dda7d46,Table Tennis,Czech Republic,Silhan Petr - Ezr Vaclav
f23212ac-9a74-44e4-b072-93b0e7ea84bf,Football,Austria,Telfs - SV Fugen
35b12154-d79c-4b92-84e7-affa20f4e001,Basketball,Indonesia,Bima Perkasa Jogja - West Bandits Solo
e3579492-397d-4475-9908-ee680ce784b9,Football,Cyberfootball,Wolverhampton (Nazario) - Leicester (MakcwellLm)
e29ffc26-a010-4278-b1ec-d9c8fd899ca9,Football,Cyberfootball,Leicester (MakcwellLm) - West Ham (Luntik)
235eb77d-3425-422a-a6a1-ecc3b564869f,Football,Cyberfootball,Everton (Yarik_SH) - Wolverhampton (Nazario)
1d7106ea-44b3-4f22-bb1a-45492d2184e8,Football,Cyberfootball,Arsenal FC (Jekos) - Everton (Yarik_SH)
bf02a4f7-3cc8-415e-8b25-99fff7117f98,Football,Cyberfootball,West Ham (Luntik) - Arsenal FC (Jekos)
288b6859-1d25-4a12-bdc7-0df48136d4d7,Football,Cyberfootball,West Ham (Luntik) - Leicester (MakcwellLm)
83332faf-5348-4b8a-9487-42a03d402f91,Football,Cyberfootball,Arsenal FC (Jekos) - West Ham (Luntik)
7c4a235d-2a26-4b75-959d-82658e9da8d5,Football,Cyberfootball,Leicester (MakcwellLm) - Wolverhampton (Nazario)
63e3289c-52f8-4479-b64a-31283e547915,Football,Cyberfootball,Wolverhampton (Nazario) - Everton (Yarik_SH)
4211c7c1-2821-4def-a13e-bed67d83d1df,Football,Cyberfootball,Everton (Yarik_SH) - Arsenal FC (Jekos)
bb5fa5ee-2116-4c35-8214-a3fa708fef7e,Table Tennis,Czech Republic,Lomsky Gustav - Svoboda Vladimir
b6bd13d3-c3bd-4d4c-a954-24c52e6f005c,Table Tennis,Czech Republic,Akopyan Artur - Cermak Jiri
9f337678-b494-4e9f-a8eb-ed13ce940f71,Football,Cyberfootball,Arsenal FC (Jekos) - Wolverhampton (Nazario)
d8ced284-589a-40a8-b180-c3aca13f2a47,Football,Cyberfootball,West Ham (Luntik) - Everton (Yarik_SH)
d1783fd2-11ff-4e95-8ea7-e6b083bbb25c,Football,Cyberfootball,Leicester (MakcwellLm) - Arsenal FC (Jekos)
78e52031-906a-4518-805e-bef8a9920a34,Football,Cyberfootball,Wolverhampton (Nazario) - West Ham (Luntik)
ca550af4-3f37-4ace-8221-2cd6c0354a9d,Football,Cyberfootball,Everton (Yarik_SH) - Leicester (MakcwellLm)
7410ad09-dbca-44d1-a587-46c59c330884,Football,Cyberfootball,Wolverhampton (Nazario) - Arsenal FC (Jekos)
7fc11990-d458-40b3-9a94-34fefcc4213a,Football,Cyberfootball,Arsenal FC (Jekos) - Leicester (MakcwellLm)
833a2515-0966-4ae2-9834-fd03fca2a7a2,Football,Cyberfootball,Everton (Yarik_SH) - West Ham (Luntik)
de92e2dd-f820-4d38-bfb1-072651062d82,Football,Cyberfootball,West Ham (Luntik) - Wolverhampton (Nazario)
f4011356-b58c-4363-bd43-558962273d16,Football,Cyberfootball,Leicester (MakcwellLm) - Everton (Yarik_SH)
081ebab1-f240-48a2-855e-16f90436c661,Football,Cyberfootball,Barcelona (kravayura) - Man City (Sizyii)
62eb2be0-168a-4c8b-860f-424df23c6031,Football,Cyberfootball,Inter Milan (Arm_KILLER) - Barcelona (kravayura)
64400d9b-bd8d-4063-9ebf-11b2973ee0cf,Football,Cyberfootball,Atletico Madrid (Calvin) - Inter Milan (Arm_KILLER)
83977004-92ad-40e8-aedc-f5758a3ca417,Football,Cyberfootball,Borussia Dortmund (Yaloo) - Atletico Madrid (Calvin)
c87b3a86-21ab-434d-801e-1d755991e219,Football,Cyberfootball,Man City (Sizyii) - Borussia Dortmund (Yaloo)
428c0a44-796f-4bf1-adc0-971221a47063,Football,Cyberfootball,Man City (Sizyii) - Barcelona (kravayura)
ff641ca1-9506-4fdc-8493-8a501bca868a,Football,Cyberfootball,Barcelona (kravayura) - Inter Milan (Arm_KILLER)
3e80d2f5-19b0-4022-ac8b-189bdfe18bd6,Football,Cyberfootball,Inter Milan (Arm_KILLER) - Atletico Madrid (Calvin)
8f167a6b-d3d4-4880-9be4-08f95239945c,Football,Cyberfootball,Atletico Madrid (Calvin) - Borussia Dortmund (Yaloo)
f790f9f3-e0b7-4c5f-93c7-8c92723b441e,Football,Cyberfootball,Borussia Dortmund (Yaloo) - Man City (Sizyii)
234b4324-4b31-462c-9ba1-43c5860f7462,Football,Cyberfootball,Man Utd (kravayura) - Tottenham (Sizyii)
ebe15c78-11b4-47cb-ae24-d3933059456e,Football,Cyberfootball,Liverpool (Arm_KILLER) - Man Utd (kravayura)
3659defb-f9da-44a0-bc32-18636f71bdc1,Football,Cyberfootball,Chelsea (Calvin) - Liverpool (Arm_KILLER)
ec222d62-7b23-4536-af47-aa567141c4f5,Football,Cyberfootball,Man City (Yaloo) - Chelsea (Calvin)
7ba284a1-53a6-49f6-ad8d-f0633913b483,Football,Cyberfootball,Tottenham (Sizyii) - Man Utd (kravayura)
a1a65121-7f54-4d92-9232-18835a09f1a8,Football,Cyberfootball,Tottenham (Sizyii) - Man City (Yaloo)
77f78a4c-a89e-4337-8083-bf348b6b23f3,Football,Cyberfootball,Man Utd (kravayura) - Liverpool (Arm_KILLER)
b76e4eb3-ca7a-4f0c-8db8-097623f6d71c,Football,Cyberfootball,Liverpool (Arm_KILLER) - Chelsea (Calvin)
4f9a2eb0-5ea9-45a9-9a12-1ce8fdd8ef9d,Football,Cyberfootball,Chelsea (Calvin) - Man City (Yaloo)
68943ee8-b56b-403d-a87d-a866a7f8930d,Football,Cyberfootball,Man City (Yaloo) - Tottenham (Sizyii)
26724639-88f4-41ac-a4af-2ee3fa3d0377,Football,Cyberfootball,Napoli (kravayura) - AS Monaco (Sizyii)
82ed288c-e38d-415e-aa2f-2f52090501f3,Football,Cyberfootball,Real Sociedad (Arm_KILLER) - Napoli (kravayura)
602f8f7a-c6e4-4517-a6f6-d9bf1ce645b3,Football,Cyberfootball,Leicester (Yaloo) - Bayer Leverkusen (Calvin)
67c45470-302e-428a-a5a1-274d7c43dba6,Football,Cyberfootball,Bayer Leverkusen (Calvin) - Real Sociedad (Arm_KILLER)
6b7f9bbf-6c14-48a9-8b21-799bfde1071a,Football,Cyberfootball,AS Monaco (Sizyii) - Leicester (Yaloo)
8709021f-eef1-4322-bce4-c61c5acfac0d,Football,Cyberfootball,AS Monaco (Sizyii) - Napoli (kravayura)
546c01a6-e42f-4e27-997e-6c37289a8abd,Football,Cyberfootball,Napoli (kravayura) - Real Sociedad (Arm_KILLER)
67fb0b92-92a7-421b-a9c4-c2ec38f443e2,Football,Cyberfootball,Real Sociedad (Arm_KILLER) - Bayer Leverkusen (Calvin)
bca315de-076f-4545-86b5-d89adde22206,Football,Cyberfootball,Bayer Leverkusen (Calvin) - Leicester (Yaloo)
dfcb462a-efdc-403c-bfca-a231e081963d,Football,Cyberfootball,Leicester (Yaloo) - AS Monaco (Sizyii)
27afcf13-feaa-4727-9382-bec8aca88c55,Football,Cyberfootball,PSG (Calvin) - Man Utd (Arm_KILLER)
cd43e72d-8b11-4b96-b90e-9054cba140f8,Football,Cyberfootball,Bayern Munich (Yaloo) - PSG (Calvin)
f5369803-5c98-4f1b-806b-29da586a28b0,Football,Cyberfootball,Liverpool (Sizyii) - Bayern Munich (Yaloo)
4ff4d1ce-2f5f-4e54-920c-caf49561a070,Football,Cyberfootball,Man Utd (Arm_KILLER) - PSG (Calvin)
f3404bbf-faf1-47be-bdb0-844d90df6922,Football,Cyberfootball,PSG (Calvin) - Bayern Munich (Yaloo)
f535dc6c-cc1e-4de5-8ae2-90359357b57d,Football,Cyberfootball,Bayern Munich (Yaloo) - Liverpool (Sizyii)
48ce8b8b-398a-4c97-9f02-eb60364d70e3,Football,Cyberfootball,Borussia Dortmund (Yaloo) - Inter Milan (Arm_KILLER)
775ed8be-6d73-49d2-a99a-31e3a8cf856f,Football,Cyberfootball,Man City (Sizyii) - Atletico Madrid (Calvin)
5812f98e-65e4-4238-9abf-923692821788,Football,Cyberfootball,Barcelona (kravayura) - Borussia Dortmund (Yaloo)
ab801371-4598-40b2-9d35-ffce1481d58b,Football,Cyberfootball,Inter Milan (Arm_KILLER) - Man City (Sizyii)
27f9ea49-68a5-42c4-8f46-6835aa2a650d,Football,Cyberfootball,Atletico Madrid (Calvin) - Barcelona (kravayura)
38a131ab-be30-4835-b326-2790daca4b80,Football,Cyberfootball,Inter Milan (Arm_KILLER) - Borussia Dortmund (Yaloo)
